sggdeu0403,translator-A,7,TGT,sgg,deu,99,focusnews.5#39-50,False,1663353805.531,1663353826.191
sggdeu0403,translator-A,6,TGT,sgg,deu,100,focusnews.5#39-50,False,1663353787.598,1663353805.501
sggdeu0403,translator-A,5,TGT,sgg,deu,100,focusnews.5#39-50,False,1663353779.817,1663353787.566
sggdeu0403,translator-A,4,TGT,sgg,deu,100,focusnews.5#39-50,False,1663353765.65,1663353779.787
sggdeu0403,translator-A,3,TGT,sgg,deu,100,focusnews.5#39-50,False,1663353744.479,1663353765.622
sggdeu0403,translator-A,2,TGT,sgg,deu,99,focusnews.5#39-50,False,1663353715.623,1663353744.432
sggdeu0403,translator-A,1,TGT,sgg,deu,100,focusnews.5#39-50,False,1663353701.986,1663353715.582
sggdeu0403,translator-A,0,TGT,sgg,deu,100,focusnews.5#39-50,False,1663353416.64,1663353701.956
sggdeu0403,UPC,62,TGT,sgg,deu,0,srf.0#51-62,True,1663353355.647,1663353414.378
sggdeu0403,UPC,11,TGT,sgg,deu,0,srf.0#51-62,False,1663353402.855,1663353407.04
sggdeu0403,UPC,10,TGT,sgg,deu,0,srf.0#51-62,False,1663353399.453,1663353402.827
sggdeu0403,UPC,9,TGT,sgg,deu,0,srf.0#51-62,False,1663353392.602,1663353399.429
sggdeu0403,UPC,8,TGT,sgg,deu,0,srf.0#51-62,False,1663353389.078,1663353392.588
sggdeu0403,UPC,7,TGT,sgg,deu,0,srf.0#51-62,False,1663353385.869,1663353389.042
sggdeu0403,UPC,6,TGT,sgg,deu,0,srf.0#51-62,False,1663353382.375,1663353385.836
sggdeu0403,UPC,5,TGT,sgg,deu,0,srf.0#51-62,False,1663353379.045,1663353382.344
sggdeu0403,UPC,4,TGT,sgg,deu,0,srf.0#51-62,False,1663353373.327,1663353379.014
sggdeu0403,UPC,3,TGT,sgg,deu,0,srf.0#51-62,False,1663353369.981,1663353373.293
sggdeu0403,UPC,2,TGT,sgg,deu,0,srf.0#51-62,False,1663353366.856,1663353369.953
sggdeu0403,UPC,1,TGT,sgg,deu,0,srf.0#51-62,False,1663353362.593,1663353366.828
sggdeu0403,UPC,0,TGT,sgg,deu,0,srf.0#51-62,False,1663353355.792,1663353362.541
sggdeu0403,MSMunich,206,TGT,sgg,deu,0,srf.0#195-206,True,1663353257.638,1663353353.878
sggdeu0403,MSMunich,11,TGT,sgg,deu,0,srf.0#195-206,False,1663353343.019,1663353348.238
sggdeu0403,MSMunich,10,TGT,sgg,deu,0,srf.0#195-206,False,1663353338.744,1663353342.979
